title         ,image           ,price         ,description          
Ноутбук Asus X515FA-EJ186W Intel Core i3-10110U 8GB DDR4 240GB SSD FHD W11 Slate Gray,https://www.kivano.kg//images/product/115335/1671683219_37584700.jpg,35010 сом,"

Ноутбук Asus X515FA-EJ186W Intel Core i3-10110U 8GB DDR4 240GB SSD FHD W11 Slate Gray

        экран 15.6"" 1920х1080 TN~60Hz; процессор Intel Core i3-10110U (2/4) 2100-4100 МГц; память 8GB DDR4; накопитель 240GB SSD; видео Intel Graphics; Windows 11            "
Ноутбук HP Victus 15-FA0031DX Intel Core i5-12450H 24GB DDR4 1TB SSD NVIDIA GTX1650 FHD DOS Mica Silver,https://www.kivano.kg//images/product/116103/1673604901_56479800.jpg,76410 сом,"

Ноутбук HP Victus 15-FA0031DX Intel Core i5-12450H 24GB DDR4 1TB SSD NVIDIA GTX1650 FHD DOS Mica Silver

        экран 15.6"" IPS 1920x1080~144Hz; процессор Intel Core i5-12450H (8/12) 2000-4400 MHz; оперативная память 24GB DDR4; накопитель 1TB SSD; видеоадаптер NVIDIA GTX 1650 4GB GDDR5; DOS            "
Ноутбук HP ZBook Firefly 14 G8 Intel Core i5-1135G7 16GB DDR4 256GB SSD Intel Iris Xe Graphics G7 FHD W11 Grey,https://www.kivano.kg//images/product/116359/1674186510_65086600.jpg,87080 сом,"

Ноутбук HP ZBook Firefly 14 G8 Intel Core i5-1135G7 16GB DDR4 256GB SSD Intel Iris Xe Graphics G7 FHD W11 Grey

        Тип: ноутбук; Операционная система: Windows 11; Процессор: Intel Core i5-1135G7; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: Intel Iris Xe Graphics G7; Объем оперативной памяти: 16 Gb DDR4; Объем накопителя SSD: 256 Gb; Вес: от 1.35 кг            "
Ноутбук Asus TUF FA507RE AMD Ryzen 7 6800H 64GB DDR5 1TB SSD+256GB SSD NVIDIA RTX3050Ti FHD IPS DOS Mecha Gray,https://www.kivano.kg//images/product/116871/1675308800_10943400.jpg,121710 сом,"

Ноутбук Asus TUF FA507RE AMD Ryzen 7 6800H 64GB DDR5 1TB SSD+256GB SSD NVIDIA RTX3050Ti FHD IPS DOS Mecha Gray

        экран 15.6"" 1920х1080 IPS~144Hz; процессор AMD Ryzen 7 6800H (8/16) 3200-4700 МГц; память 64GB DDR5; накопитель 1TB SSD+256GB SSD; видео NVIDIA RTX3050Ti 4GB GDDR6; DOS            "
Ноутбук Acer Aspire A515-57-53FA Intel Core i5-1235U 48GB DDR4 1TB SSD+256GB SSD FHD IPS DOS Steel Gray,https://www.kivano.kg//images/product/117127/1675925425_50533800.jpg,68850 сом,"

Ноутбук Acer Aspire A515-57-53FA Intel Core i5-1235U 48GB DDR4 1TB SSD+256GB SSD FHD IPS DOS Steel Gray

        экран 15.6"" 1920х1080 IPS~60Hz; Intel Core i5-1235U (10/12) 1300-4400 МГц; память 48GB DDR4; накопитель 1TB SSD+256GB SSD; видео Intel Graphics; DOS            "
Ноутбук Lenovo Ideapad Gaming 3 15ACH6 Ryzen 5 5600H 16GB DDR 1000GB SSD Nvidia RTX3050Ti 4GB FHD W11 Shadow Black,https://www.kivano.kg//images/product/117383/1676452185_22002800.jpg,82670 сом,"

Ноутбук Lenovo Ideapad Gaming 3 15ACH6 Ryzen 5 5600H 16GB DDR 1000GB SSD Nvidia RTX3050Ti 4GB FHD W11 Shadow Black

        Тип: ноутбук; Операционная система: Windows 11; Процессор: AMD Ryzen 5-5600H; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: Nvidia RTX3050Ti; Объем оперативной памяти: 16 Gb DDR4; Объем накопителя SSD: 1000 Gb; Вес: от 2.3 кг            "
Ноутбук Lenovo V15 IML Intel Core i5-10210U 20GB DDR4 1000GB HDD FHD DOS Gray,https://www.kivano.kg//images/product/108680/1657789818_15703600.jpg,43640 сом,"

Ноутбук Lenovo V15 IML Intel Core i5-10210U 20GB DDR4 1000GB HDD FHD DOS Gray

        Операционная система DOS; процессор Intel Core i5-10210U (4/8) 1600-4200 MHz; оперативная память 20GB DDR4; накопитель 1000GB HDD; экран 15.6"" IPS 1920x1080; видеоадаптер Intel Graphics            "
Ноутбук Asus Pro P1440FA-BV3736 Intel Core i3-10110U 16GB DDR4 256GB SSD DOS Black + сумка,https://www.kivano.kg//images/product/113544/1668049575_22486200.jpg,35390 сом,"

Ноутбук Asus Pro P1440FA-BV3736 Intel Core i3-10110U 16GB DDR4 256GB SSD DOS Black + сумка

        экран 14"" 1366x768 TN; Intel Core i3-10110U (2/4) 2100-4100 МГц; оперативная память 16GB DDR4; накопитель 256GB SSD; видеоадаптер Intel Graphics; DOS; в комплекте сумка            "
Ноутбук Acer Aspire A315-59G-50FH Intel Core i5-1235U 24GB DDR4 256GB SSD NVIDIA MX550 FHD DOS Silver,https://www.kivano.kg//images/product/114568/1669814827_24723800.jpg,54830 сом,"

Ноутбук Acer Aspire A315-59G-50FH Intel Core i5-1235U 24GB DDR4 256GB SSD NVIDIA MX550 FHD DOS Silver

        экран 15.6"" 1920x1080 LCD~60Hz; процессор Intel Core i5-1235U (10/12) 1300-4400 МГц; память 24GB DDR4; накопитель 256GB SSD; видео NVIDIA MX550 2GB GDDR6; DOS            "
Ноутбук Lenovo Ideapad 3 15ITL6 Intel Core i3-1115G4 8GB DDR 256GB SSD NVMe Intel HD Graphics 620 FHD DOS Arctic Grey,https://www.kivano.kg//images/product/114824/1670470095_85441600.png,36230 сом,"

Ноутбук Lenovo Ideapad 3 15ITL6 Intel Core i3-1115G4 8GB DDR 256GB SSD NVMe Intel HD Graphics 620 FHD DOS Arctic Grey

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i3-1115G4; Разрешение экрана: 1920х1080 Full HD; Графический контроллер: Intel HD Graphics 620; Объем оперативной памяти: 8 GB DDR4; Объем накопителя SSD(NVMe): 256 GB; Вес: от 2.2 кг            "
Ноутбук HP Victus 15-FA0031DX Intel Core i5-12450H 48GB DDR4 1TB SSD NVIDIA GTX1650 FHD DOS Mica Silver,https://www.kivano.kg//images/product/116104/1673605045_28130400.jpg,83040 сом,"

Ноутбук HP Victus 15-FA0031DX Intel Core i5-12450H 48GB DDR4 1TB SSD NVIDIA GTX1650 FHD DOS Mica Silver

        экран 15.6"" IPS 1920x1080~144Hz; процессор Intel Core i5-12450H (8/12) 2000-4400 MHz; оперативная память 48GB DDR4; накопитель 1TB SSD; видеоадаптер NVIDIA GTX 1650 4GB GDDR5; DOS            "
Ноутбук Acer Aspire A515-57-53FA Intel Core i5-1235U 64GB DDR4 1TB SSD+256GB SSD FHD IPS DOS Steel Gray,https://www.kivano.kg//images/product/117128/1675925427_55039100.jpg,74380 сом,"

Ноутбук Acer Aspire A515-57-53FA Intel Core i5-1235U 64GB DDR4 1TB SSD+256GB SSD FHD IPS DOS Steel Gray

        экран 15.6"" 1920х1080 IPS~60Hz; Intel Core i5-1235U (10/12) 1300-4400 МГц; память 64GB DDR4; накопитель 1TB SSD+256GB SSD; видео Intel Graphics; DOS            "
Ноутбук Lenovo Ideapad Gaming 3 15ACH6 Ryzen 5 5600H 16GB DDR 1000GB HDD + 256GB SSD Nvidia RTX3050Ti 4GB FHD W11 Shadow Black,https://www.kivano.kg//images/product/117384/1676452385_19902700.jpg,80370 сом,"

Ноутбук Lenovo Ideapad Gaming 3 15ACH6 Ryzen 5 5600H 16GB DDR 1000GB HDD + 256GB SSD Nvidia RTX3050Ti 4GB FHD W11 Shadow Black

        Тип: ноутбук; Операционная система: Windows 11; Процессор: AMD Ryzen 5-5600H; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: Nvidia RTX3050Ti; Объем оперативной памяти: 16 Gb DDR4; Объем накопителя HDD: 1000 Gb; Объем накопителя SSD: 256 Gb; Вес: от...            "
Ноутбук Lenovo V15 IML Intel Core i5-10210U 8GB DDR4 1000GB SSD FHD DOS Gray,https://www.kivano.kg//images/product/108681/1657790212_75306100.jpg,45130 сом,"

Ноутбук Lenovo V15 IML Intel Core i5-10210U 8GB DDR4 1000GB SSD FHD DOS Gray

        Операционная система DOS; процессор Intel Core i5-10210U (4/8) 1600-4200 MHz; оперативная память 8GB DDR4; накопитель 1000GB SSD; экран 15.6"" IPS 1920x1080; видеоадаптер Intel Graphics            "
Ноутбук Lenovo IP3 Gaming 15IHU6 Intel Core i5-11300H 8GB DDR4 1000GB SSD NVIDIA RTX3050 FHD DOS Shadow Black,https://www.kivano.kg//images/product/111497/1664428086_98321500.jpg,75760 сом,"

Ноутбук Lenovo IP3 Gaming 15IHU6 Intel Core i5-11300H 8GB DDR4 1000GB SSD NVIDIA RTX3050 FHD DOS Shadow Black

        Операционная система DOS; процессор Intel Core i5-11300H (4/8) 3100-4400 MHz; оперативная память 8 GB DDR4; накопитель 1000 GB SSD; экран 15.6"" IPS 1920x1080; видеоадаптер NVIDIA RTX 3050            "
Ноутбук Asus Pro P1440FA-BV3736 Intel Core i3-10110U 24GB DDR4 256GB SSD DOS Black + сумка,https://www.kivano.kg//images/product/113545/1668049686_78387100.jpg,37720 сом,"

Ноутбук Asus Pro P1440FA-BV3736 Intel Core i3-10110U 24GB DDR4 256GB SSD DOS Black + сумка

        экран 14"" 1366x768 TN; Intel Core i3-10110U (2/4) 2100-4100 МГц; оперативная память 24GB DDR4; накопитель 256GB SSD; видеоадаптер Intel Graphics; DOS; в комплекте сумка            "
Ноутбук Acer Aspire A315-59G-50FH Intel Core i5-1235U 32GB DDR4 256GB SSD NVIDIA MX550 FHD DOS Silver,https://www.kivano.kg//images/product/114569/1669814898_92351800.jpg,56210 сом,"

Ноутбук Acer Aspire A315-59G-50FH Intel Core i5-1235U 32GB DDR4 256GB SSD NVIDIA MX550 FHD DOS Silver

        экран 15.6"" 1920x1080 LCD~60Hz; процессор Intel Core i5-1235U (10/12) 1300-4400 МГц; память 32GB DDR4; накопитель 256GB SSD; видео NVIDIA MX550 2GB GDDR6; DOS            "
Ноутбук Acer Aspire A515-57-53FA Intel Core i5-1235U 8GB DDR4 1TB SSD+512GB SSD FHD IPS DOS Steel Gray,https://www.kivano.kg//images/product/117129/1675926597_28385600.jpg,60550 сом,"

Ноутбук Acer Aspire A515-57-53FA Intel Core i5-1235U 8GB DDR4 1TB SSD+512GB SSD FHD IPS DOS Steel Gray

        экран 15.6"" 1920х1080 IPS~60Hz; Intel Core i5-1235U (10/12) 1300-4400 МГц; память 8GB DDR4; накопитель 1TB SSD+512GB SSD; видео Intel Graphics; DOS            "
Ноутбук Lenovo Ideapad Gaming 3 15ACH6 Ryzen 5 5600H 32GB DDR 512GB SSD Nvidia RTX3050Ti 4GB FHD W11 Shadow Black,https://www.kivano.kg//images/product/117385/1676452526_34794300.jpg,83400 сом,"

Ноутбук Lenovo Ideapad Gaming 3 15ACH6 Ryzen 5 5600H 32GB DDR 512GB SSD Nvidia RTX3050Ti 4GB FHD W11 Shadow Black

        Тип: ноутбук; Операционная система: Windows 11; Процессор: AMD Ryzen 5-5600H; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: Nvidia RTX3050Ti; Объем оперативной памяти: 32 Gb DDR4; Объем накопителя SSD: 512 Gb; Вес: от 2.3 кг            "
Ноутбук Lenovo V15 IML Intel Core i5-10210U 12GB DDR4 1000GB SSD FHD DOS Gray,https://www.kivano.kg//images/product/108682/1657790227_79520600.jpg,45580 сом,"

Ноутбук Lenovo V15 IML Intel Core i5-10210U 12GB DDR4 1000GB SSD FHD DOS Gray

        Операционная система DOS; процессор Intel Core i5-10210U (4/8) 1600-4200 MHz; оперативная память 12GB DDR4; накопитель 1000GB SSD; экран 15.6"" IPS 1920x1080; видеоадаптер Intel Graphics            "
Ноутбук Acer Aspire A315 Intel Core i7-1255U 8GB DDR4 1000GB SSD NVIDIA MX550 FHD DOS silver,https://www.kivano.kg//images/product/111498/1664428543_61435200.png,66820 сом,"

Ноутбук Acer Aspire A315 Intel Core i7-1255U 8GB DDR4 1000GB SSD NVIDIA MX550 FHD DOS silver

        экран 15.6"" TN 1920x1080; процессор Intel Core i7-1255U (10/12) 1700-4700 MHz; оперативная память 8 GB DDR4; накопитель 1000 GB SSD; видеоадаптер NVIDIA MX550; DOS            "
Ноутбук Asus Pro P1440FA-BV3736 Intel Core i3-10110U 8GB DDR4 512GB SSD DOS Black + сумка,https://www.kivano.kg//images/product/113546/1668049852_31284000.jpg,34180 сом,"

Ноутбук Asus Pro P1440FA-BV3736 Intel Core i3-10110U 8GB DDR4 512GB SSD DOS Black + сумка

        экран 14"" 1366x768 TN; Intel Core i3-10110U (2/4) 2100-4100 МГц; оперативная память 8GB DDR4; накопитель 512GB SSD; видеоадаптер Intel Graphics; DOS; в комплекте сумка            "
Ноутбук Acer Aspire A315-59G-50FH Intel Core i5-1235U 48GB DDR4 256GB SSD NVIDIA MX550 FHD DOS Silver,https://www.kivano.kg//images/product/114570/1669815009_59751300.jpg,60550 сом,"

Ноутбук Acer Aspire A315-59G-50FH Intel Core i5-1235U 48GB DDR4 256GB SSD NVIDIA MX550 FHD DOS Silver

        экран 15.6"" 1920x1080 LCD~60Hz; процессор Intel Core i5-1235U (10/12) 1300-4400 МГц; память 48GB DDR4; накопитель 256GB SSD; видео NVIDIA MX550 2GB GDDR6; DOS            "
Ноутбук Lenovo Ideapad 3 15ITL6 Intel Core i3-1115G4 8GB DDR 500GB HDD + 128GB SSD Intel Iris Xe Graphics G4 FHD DOS Arctic Grey,https://www.kivano.kg//images/product/114826/1670470708_97395800.png,36700 сом,"

Ноутбук Lenovo Ideapad 3 15ITL6 Intel Core i3-1115G4 8GB DDR 500GB HDD + 128GB SSD Intel Iris Xe Graphics G4 FHD DOS Arctic Grey

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i3-1115G4; Разрешение экрана: 1920х1080 Full HD; Графический контроллер: Intel Iris Xe Graphics G4; Объем оперативной памяти: 8 GB DDR4; Объем накопителя HDD: 500 GB Объем накопителя SSD: 128...            "
Ноутбук Lenovo Legion 5 Pro 16ARH7H AMD Ryzen 7-6800H 16GB DDR5 1000GB SSD Nvidia RTX3070Ti 8GB WXQGA W11 Storm Grey,https://www.kivano.kg//images/product/116362/1674196106_10554700.jpg,173120 сом,"

Ноутбук Lenovo Legion 5 Pro 16ARH7H AMD Ryzen 7-6800H 16GB DDR5 1000GB SSD Nvidia RTX3070Ti 8GB WXQGA W11 Storm Grey

        Тип: ноутбук; Операционная система: Windows 11; Процессор: AMD Ryzen 7-6800H (8/16); Объем оперативной памяти: 16GB DDR5; Объем накопителя: 1000 GB SSD; Разрешение экрана: 2560x1600 WQXGA; Видеоконтроллер: Nvidia RTX3070Ti; Вес: от 2.5 кг            "
Ноутбук Acer Aspire A515-57-53FA Intel Core i5-1235U 12GB DDR4 1TB SSD+512GB SSD FHD IPS DOS Steel Gray,https://www.kivano.kg//images/product/117130/1675926600_43368800.jpg,61940 сом,"

Ноутбук Acer Aspire A515-57-53FA Intel Core i5-1235U 12GB DDR4 1TB SSD+512GB SSD FHD IPS DOS Steel Gray

        экран 15.6"" 1920х1080 IPS~60Hz; Intel Core i5-1235U (10/12) 1300-4400 МГц; память 12GB DDR4; накопитель 1TB SSD+512GB SSD; видео Intel Graphics; DOS            "
Ноутбук Lenovo Ideapad Gaming 3 15ACH6 Ryzen 5 5600H 32GB DDR 1000GB SSD Nvidia RTX3050Ti 4GB FHD W11 Shadow Black,https://www.kivano.kg//images/product/117386/1676452629_57825500.jpg,85890 сом,"

Ноутбук Lenovo Ideapad Gaming 3 15ACH6 Ryzen 5 5600H 32GB DDR 1000GB SSD Nvidia RTX3050Ti 4GB FHD W11 Shadow Black

        Тип: ноутбук; Операционная система: Windows 11; Процессор: AMD Ryzen 5-5600H; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: Nvidia RTX3050Ti; Объем оперативной памяти: 32 Gb DDR4; Объем накопителя SSD: 1000 Gb; Вес: от 2.3 кг            "
Ноутбук Lenovo V15 IML Intel Core i5-10210U 20GB DDR4 1000GB SSD FHD DOS Gray,https://www.kivano.kg//images/product/108683/1657790238_28574200.jpg,46980 сом,"

Ноутбук Lenovo V15 IML Intel Core i5-10210U 20GB DDR4 1000GB SSD FHD DOS Gray

        Операционная система DOS; процессор Intel Core i5-10210U (4/8) 1600-4200 MHz; оперативная память 20GB DDR4; накопитель 1000GB SSD; экран 15.6"" IPS 1920x1080; видеоадаптер Intel Graphics            "
Ноутбук Acer Aspire A315 Intel Core i7-1255U 16GB DDR4 1000GB SSD NVIDIA MX550 FHD DOS silver,https://www.kivano.kg//images/product/111499/1664428620_43470600.png,68670 сом,"

Ноутбук Acer Aspire A315 Intel Core i7-1255U 16GB DDR4 1000GB SSD NVIDIA MX550 FHD DOS silver

        экран 15.6"" TN 1920x1080; процессор Intel Core i7-1255U (10/12) 1700-4700 MHz; оперативная память 16 GB DDR4; накопитель 1000 GB SSD; видеоадаптер NVIDIA MX550; DOS            "
Ноутбук Asus Pro P1440FA-BV3736 Intel Core i3-10110U 12GB DDR4 512GB SSD DOS Black + сумка,https://www.kivano.kg//images/product/113547/1668049904_49381900.jpg,35390 сом,"

Ноутбук Asus Pro P1440FA-BV3736 Intel Core i3-10110U 12GB DDR4 512GB SSD DOS Black + сумка

        экран 14"" 1366x768 TN; Intel Core i3-10110U (2/4) 2100-4100 МГц; оперативная память 12GB DDR4; накопитель 512GB SSD; видеоадаптер Intel Graphics; DOS; в комплекте сумка            "
Ноутбук Acer Aspire A315-59G-50FH Intel Core i5-1235U 64GB DDR4 256GB SSD NVIDIA MX550 FHD DOS Silver,https://www.kivano.kg//images/product/114571/1669815144_00359000.jpg,66090 сом,"

Ноутбук Acer Aspire A315-59G-50FH Intel Core i5-1235U 64GB DDR4 256GB SSD NVIDIA MX550 FHD DOS Silver

        экран 15.6"" 1920x1080 LCD~60Hz; процессор Intel Core i5-1235U (10/12) 1300-4400 МГц; память 64GB DDR4; накопитель 256GB SSD; видео NVIDIA MX550 2GB GDDR6; DOS            "
